fid,ID,type,number,suffix,nameStreet,irisCode,typ_loc,source
"7620",Address2788044255440721,Address,"14",,RUE DES IMMEUBLES INDUSTRIELS,"75111",entrance,ign
"7621",Address4488044254071366,Address,"9003",,MET BOULETS MONTREUIL,"75111",parcel,dgfip
"7622",Address2788044249195403,Address,"81",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"7623",Address7688044249093335,Address,"77",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"7624",Address1888044242822505,Address,"245",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"7625",Address3788044240307613,Address,"10",,PASSAGE DU BUREAU,"75111",entrance,ign
"7626",Address4188044418603663,Address,"6",,Passage Guénot,"75111",entrance,ign
"7627",Address8088044417919415,Address,"6",,Rue Guénot,"75111",entrance,ign
"7628",Address9188044417462229,Address,"8",,Rue Spinoza,"75111",entrance,ign
"7629",Address2888044417293872,Address,"29",,Avenue Parmentier,"75111",entrance,ign
"7630",Address7188044416901995,Address,"94",,Avenue Parmentier,"75111",parcel,dgfip
"7631",Address3088044410578039,Address,"6",,Rue Neuve des Boulets,"75111",parcel,dgfip
"7632",Address1788044410515953,Address,"3",,Rue Neuve des Boulets,"75111",entrance,ign
"7633",Address2988044410348835,Address,"23",,Rue Neuve des Boulets,"75111",entrance,ign
"7634",Address7988044407669490,Address,"79",,Boulevard de Belleville,"75111",entrance,ign
"7635",Address3488044406477031,Address,"6",BIS,Rue Richard Lenoir,"75111",parcel,dgfip
"7636",Address7388044405002895,Address,"6",,Rue de la Pierre Levée,"75111",parcel,dgfip
"7637",Address9288044402995873,Address,"18",,Cité Joly,"75111",parcel,dgfip
"7638",Address8388044402013209,Address,"2",,Rue Gambey,"75111",entrance,ign
"7639",Address4688044399690313,Address,"121",,Avenue Ledru Rollin,"75111",parcel,dgfip
"7640",Address5888044399348655,Address,"104",,Avenue Ledru Rollin,"75111",parcel,dgfip
"7641",Address3988044398385748,Address,"24",,Rue du Chemin Vert,"75111",entrance,ign
"7642",Address7188044397301139,Address,"141",,Rue du Chemin Vert,"75111",parcel,dgfip
"7643",Address588044396965393,Address,"134",,Rue du Chemin Vert,"75111",entrance,ign
"7644",Address788044396247242,Address,"125",,Rue du Chemin Vert,"75111",parcel,dgfip
"7645",Address6188044392634515,Address,"81",,Boulevard de Charonne,"75111",parcel,dgfip
"7646",Address6988044391842949,Address,"151",,Boulevard de Charonne,"75111",entrance,ign
"7647",Address6588044390761588,Address,"23",,Passage Charles Dallery,"75111",parcel,dgfip
"7648",Address7388044389662986,Address,"8",,Rue Pache,"75111",entrance,ign
"7649",Address6688044388745825,Address,"9",,Rue Chevreul,"75111",entrance,ign
"7650",Address4788044380699111,Address,"60",,Rue de la Folie-régnault,"75111",entrance,ign
"7651",Address5288044379223322,Address,"10",,Passage Beslay,"75111",parcel,dgfip
"7652",Address7988044377917230,Address,"23",,Rue Paul Bert,"75111",entrance,ign
"7653",Address6488044374989340,Address,"25",,Rue de la Fontaine au Roi,"75111",entrance,ign
"7654",Address2688044374672434,Address,"93",,Rue de la Fontaine au Roi,"75111",entrance,ign
"7655",Address7088044372742518,Address,"7",,Villa Marcès,"75111",entrance,ign
"7656",Address5188044372419383,Address,"23",,Rue Servan,"75111",entrance,ign
"7657",Address7788044371769957,Address,"47",,Rue Servan,"75111",entrance,ign
"7658",Address2388044371020686,Address,"6",BIS,Rue de la Présentation,"75111",entrance,ign
"7659",Address588044369288704,Address,"10",,Rue Saint-hubert,"75111",entrance,ign
"7660",Address2388044359593157,Address,"4",,Passage de la Main d'Or,"75111",parcel,dgfip
"7661",Address7788044358669840,Address,"1",,Rue de la Croix Faubin,"75111",entrance,ign
"7662",Address4288044358232657,Address,"4",,Passage Rauch,"75111",entrance,ign
"7663",Address088044358128014,Address,"9",,Rue Mercoeur,"75111",parcel,dgfip
"7664",Address6888044357532092,Address,"5",,Cité de la Roquette,"75111",parcel,dgfip
"7665",Address4688044356520164,Address,"38",,Avenue Philippe-auguste,"75111",entrance,ign
"7666",Address2288044355879263,Address,"94",,Avenue Philippe-auguste,"75111",parcel,dgfip
"7667",Address6788044354710828,Address,"72",,Avenue Philippe-auguste,"75111",entrance,ign
"7668",Address8888044353963867,Address,"10",,Rue Guillaume Bertrand,"75111",entrance,ign
"7669",Address6288044353308271,Address,"6",,Passage Courtois,"75111",parcel,dgfip
"7670",Address2988044352601500,Address,"60",,Rue de Malte,"75111",parcel,dgfip
"7671",Address3988044350366393,Address,"10",,Rue Desargues,"75111",parcel,dgfip
"7672",Address788044349776390,Address,"20",,Rue de la Folie-méricourt,"75111",entrance,ign
"7673",Address6188044349588111,Address,"13",,Rue de la Folie-méricourt,"75111",entrance,ign
"7674",Address6288044347066883,Address,"5",,Rue Bouvier,"75111",entrance,ign
"7675",Address188044341398141,Address,"5",,Rue Bréguet,"75111",entrance,ign
"7676",Address288044340290546,Address,"3",,Passage Saint-sébastien,"75111",parcel,dgfip
"7677",Address5088044339707282,Address,"11",,Passage Saint-bernard,"75111",parcel,dgfip
"7678",Address2988044338092150,Address,"33",,Rue Faidherbe,"75111",parcel,dgfip
"7679",Address5888044336853804,Address,"24",BIS,Rue Basfroi,"75111",parcel,dgfip
"7680",Address3488044336521715,Address,"5",BIS,Rue Basfroi,"75111",entrance,ign
"7681",Address4288044336483319,Address,"5",,Rue Basfroi,"75111",parcel,dgfip
"7682",Address1588044328983198,Address,"74",,Boulevard Beaumarchais,"75111",entrance,ign
"7683",Address7188044327475708,Address,"2",,Rue Saint-maur,"75111",entrance,ign
"7684",Address1388044326883475,Address,"97",,Rue Saint-maur,"75111",parcel,dgfip
"7685",Address2088044326256996,Address,"83",,Rue Saint-maur,"75111",entrance,ign
"7686",Address2688044325053284,Address,"13",BIS,Rue Saint-maur,"75111",parcel,dgfip
"7687",Address6388044319436348,Address,"32",,Rue Emile Lepeu,"75111",entrance,ign
"7688",Address1788044318662925,Address,"24",,Rue de Crussol,"75111",entrance,ign
"7689",Address3488044316815837,Address,"43",,Rue Saint-sébastien,"75111",entrance,ign
"7690",Address8188044315861760,Address,"40",,Rue de l'Orillon,"75111",parcel,dgfip
"7691",Address6688044314602004,Address,"57",,Rue de Montreuil,"75111",entrance,ign
"7692",Address4588044307507239,Address,"260",,Boulevard Voltaire,"75111",entrance,ign
"7693",Address9788044305499696,Address,"237",,Boulevard Voltaire,"75111",entrance,ign
"7694",Address5988044303098588,Address,"131",,Boulevard Voltaire,"75111",parcel,dgfip
"7695",Address9388044300726003,Address,"2",,Cité de Phalsbourg,"75111",entrance,ign
"7696",Address5488044297616776,Address,"55",,Rue Sedaine,"75111",parcel,dgfip
"7697",Address4888044291681936,Address,"3",,Rue Trousseau,"75111",entrance,ign
"7698",Address2888044289944003,Address,"75",,Rue de la Roquette,"75111",parcel,dgfip
"7699",Address8488044289481871,Address,"59",,Rue de la Roquette,"75111",parcel,dgfip
"7700",Address2088044288956289,Address,"168",BIS,Rue de la Roquette,"75111",entrance,ign
"7701",Address9788044287266204,Address,"21",,Rue de la Roquette,"75111",parcel,dgfip
"7702",Address6988044286627311,Address,"114",,Rue de la Roquette,"75111",entrance,ign
"7703",Address4588044282604938,Address,"2",,Rue Amelot,"75111",parcel,dgfip
"7704",Address2988044281202199,Address,"8",,Rue Robert-houdin,"75111",parcel,dgfip
"7705",Address1388044278963747,Address,"10",,Avenue de la République,"75111",entrance,ign
"7706",Address3388044272323535,Address,"98",,Boulevard Richard Lenoir,"75111",entrance,ign
"7707",Address2088044270348829,Address,"3",,Rue Popincourt,"75111",entrance,ign
"7708",Address488044269189565,Address,"49",,Rue Popincourt,"75111",entrance,ign
"7709",Address9388044266409307,Address,"160",D,Rue Oberkampf,"75111",parcel,dgfip
"7710",Address6288044264527069,Address,"156",,Rue Oberkampf,"75111",parcel,dgfip
"7711",Address5388044264249107,Address,"147",,Rue Oberkampf,"75111",entrance,ign
"7712",Address7688044262032380,Address,"99",,Rue de Charonne,"75111",parcel,dgfip
"7713",Address1288044258331324,Address,"12",,Rue de Charonne,"75111",entrance,ign
"7714",Address4088044258088553,Address,"28",,Rue de Charonne,"75111",entrance,ign
"7715",Address2688044257932848,Address,"109",,Rue de Charonne,"75111",entrance,ign
"7716",Address9788044257132682,Address,"7",,Passage du Chemin Vert,"75111",parcel,dgfip
"7717",Address7688044256848200,Address,"15",,COUR DEBILLE,"75111",parcel,dgfip
"7718",Address5488044252841058,Address,"37",,RUE DES 3 BORNES,"75111",parcel,dgfip
"7719",Address388044251654437,Address,"9",,IMPASSE DE MONT LOUIS,"75111",parcel,dgfip
"7720",Address2388044251146165,Address,"1",,VC B/11,"75111",entrance,ign
"7721",Address3488044248810806,Address,"69",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"7722",Address6188044246708762,Address,"175",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"7723",Address3688044243908512,Address,"269",BIS,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"7724",Address6988044421296938,Address,"4",,Passage Saint-pierre-amelot,"75111",parcel,dgfip
"7725",Address8788044420064187,Address,"106",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"7726",Address1488044420038051,Address,"89",,Rue Jean-pierre Timbaud,"75111",entrance,ign
"7727",Address5888044418539519,Address,"2",BIS,Passage Guénot,"75111",parcel,dgfip
"7728",Address9288044416018189,Address,"8",,Avenue Parmentier,"75111",parcel,dgfip
"7729",Address2488044415349929,Address,"131",,Avenue Parmentier,"75111",entrance,ign
"7730",Address3088044414739314,Address,"122",,Avenue Parmentier,"75111",entrance,ign
"7731",Address6888044414601917,Address,"56",,Avenue Parmentier,"75111",entrance,ign
"7732",Address2388044414159027,Address,"111",,Avenue Parmentier,"75111",entrance,ign
"7733",Address4088044410689797,Address,"10",,Boulevard du Temple,"75111",parcel,dgfip
"7734",Address4688044409151440,Address,"19",,Avenue Jean Aicard,"75111",entrance,ign
"7735",Address6588044409092687,Address,"17",,Avenue Jean Aicard,"75111",parcel,dgfip
"7736",Address8288044408852597,Address,"6",,Passage de la Fonderie,"75111",parcel,dgfip
"7737",Address4488044407215700,Address,"45",,Boulevard de Belleville,"75111",parcel,dgfip
"7738",Address8188044406921996,Address,"17",,Boulevard de Belleville,"75111",parcel,dgfip
"7739",Address3588044405716712,Address,"27",,Rue Richard Lenoir,"75111",entrance,ign
"7740",Address1488044405296061,Address,"15",,Rue Richard Lenoir,"75111",entrance,ign
"7741",Address2488044404952449,Address,"4",TER,Rue de la Pierre Levée,"75111",parcel,dgfip
"7742",Address1988044401937596,Address,"14",,Rue Gambey,"75111",entrance,ign
"7743",Address1588044399296452,Address,"102",,Avenue Ledru Rollin,"75111",entrance,ign
"7744",Address3588044399102754,Address,"54",,Rue du Chemin Vert,"75111",entrance,ign
"7745",Address7088044398753022,Address,"40",,Rue du Chemin Vert,"75111",entrance,ign
"7746",Address6688044398448890,Address,"27",,Rue du Chemin Vert,"75111",parcel,dgfip
"7747",Address9188044398009748,Address,"150",,Rue du Chemin Vert,"75111",parcel,dgfip
"7748",Address5188044397944299,Address,"15",,Rue du Chemin Vert,"75111",parcel,dgfip
"7749",Address1388044397771273,Address,"93",,Rue du Chemin Vert,"75111",entrance,ign
"7750",Address9888044397231640,Address,"9",,Rue du Chemin Vert,"75111",entrance,ign
"7751",Address2888044395769653,Address,"116",,Rue du Chemin Vert,"75111",parcel,dgfip
"7752",Address6388044394491961,Address,"29",,Rue Saint-sabin,"75111",entrance,ign
"7753",Address9988044393667925,Address,"12",,Rue de Nice,"75111",parcel,dgfip
"7754",Address1188044393191332,Address,"2",,Rue Morand,"75111",parcel,dgfip
"7755",Address9388044393104554,Address,"13",,Rue Morand,"75111",parcel,dgfip
"7756",Address3188044392245654,Address,"51",,Boulevard de Charonne,"75111",parcel,dgfip
"7757",Address088044390122447,Address,"2",BIS,Rue des Taillandiers,"75111",entrance,ign
"7758",Address5388044385137384,Address,"44",,Rue Léon Frot,"75111",parcel,dgfip
"7759",Address988044382094117,Address,"29",,Rue de Lappe,"75111",parcel,dgfip
"7760",Address7488044380108686,Address,"38",,Rue de la Folie-régnault,"75111",parcel,dgfip
"7761",Address8888044378923382,Address,"8",,Rue Neuve Popincourt,"75111",parcel,dgfip
"7762",Address1788044378148548,Address,"12",BIS,Rue Paul Bert,"75111",entrance,ign
"7763",Address088044377561953,Address,"10",,Rue Paul Bert,"75111",parcel,dgfip
"7764",Address5188044377485347,Address,"9",,Rue Moufle,"75111",entrance,ign
"7765",Address2488044374124707,Address,"8",BIS,Rue de la Fontaine au Roi,"75111",parcel,dgfip
"7766",Address4488044360089462,Address,"12",,Rue de Vaucouleurs,"75111",parcel,dgfip
"7767",Address4888044360035745,Address,"1",BIS,Rue de Vaucouleurs,"75111",entrance,ign
"7768",Address9488044357572029,Address,"6",,Cité de la Roquette,"75111",parcel,dgfip
"7769",Address5088044354685053,Address,"117",,Avenue Philippe-auguste,"75111",entrance,ign
"7770",Address7088044354238570,Address,"7",,Rue Guillaume Bertrand,"75111",parcel,dgfip
"7771",Address5688044352246497,Address,"49",,Rue de Malte,"75111",entrance,ign
"7772",Address7488044351968133,Address,"32",,Rue de Malte,"75111",entrance,ign
"7773",Address7788044350949457,Address,"5",,Passage de la Folie-régnault,"75111",parcel,dgfip
"7774",Address3188044347999181,Address,"39",,Rue de la Folie-méricourt,"75111",parcel,dgfip
"7775",Address3288044345545174,Address,"7",,Rue Boulle,"75111",parcel,dgfip
"7776",Address4188044343293692,Address,"16",,Rue du Général Guilhem,"75111",parcel,dgfip
"7777",Address5688044342679789,Address,"43",,Rue Chanzy,"75111",entrance,ign
"7778",Address3388044342346239,Address,"31",,Rue Chanzy,"75111",parcel,dgfip
"7779",Address3688044341056967,Address,"30",BIS,Rue Bréguet,"75111",parcel,dgfip
"7780",Address1088044339092156,Address,"3",,Rue Faidherbe,"75111",entrance,ign
"7781",Address1888044338841621,Address,"2",,Rue Faidherbe,"75111",parcel,dgfip
"7782",Address7788044338392065,Address,"43",,Rue Faidherbe,"75111",entrance,ign
"7783",Address8988044337267980,Address,"24",,Rue Basfroi,"75111",parcel,dgfip
"7784",Address4088044336212061,Address,"2",,Passage Philippe-auguste,"75111",parcel,dgfip
"7785",Address6788044335614442,Address,"5",,Rue Merlin,"75111",parcel,dgfip
"7786",Address4288044334864828,Address,"4",,Rue Ternaux,"75111",entrance,ign
"7787",Address3088044331943840,Address,"10",,Cité Dupont,"75111",entrance,ign
"7788",Address6188044327250989,Address,"101",,Rue Saint-maur,"75111",parcel,dgfip
"7789",Address488044325439951,Address,"64",,Rue Saint-maur,"75111",entrance,ign
"7790",Address1088044323524658,Address,"9",,Rue Voltaire,"75111",entrance,ign
"7791",Address4188044322463413,Address,"143",,Boulevard de Ménilmontant,"75111",parcel,dgfip
"7792",Address8688044322423077,Address,"137",,Boulevard de Ménilmontant,"75111",parcel,dgfip
"7793",Address7088044322076247,Address,"113",,Boulevard de Ménilmontant,"75111",entrance,ign
"7794",Address4488044321615942,Address,"61",,Boulevard de Ménilmontant,"75111",entrance,ign
"7795",Address9088044320995461,Address,"1",,Cité Griset,"75111",entrance,ign
"7796",Address5088044318864903,Address,"7",,Rue de Crussol,"75111",entrance,ign
"7797",Address4188044316595909,Address,"34",,Rue Saint-sébastien,"75111",entrance,ign
"7798",Address1988044316223195,Address,"16",,Rue Saint-sébastien,"75111",parcel,dgfip
"7799",Address2088044315308374,Address,"11",,Rue de l'Orillon,"75111",parcel,dgfip
"7800",Address688044311534213,Address,"9",,Rue de Mont Louis,"75111",parcel,dgfip
"7801",Address2388044311226320,Address,"11",,Rue de Mont Louis,"75111",parcel,dgfip
"7802",Address2688044311115986,Address,"7",,Rue Godefroy Cavaignac,"75111",entrance,ign
"7803",Address188044309636713,Address,"115",,Boulevard Voltaire,"75111",parcel,dgfip
"7804",Address8288044305713209,Address,"239",,Boulevard Voltaire,"75111",entrance,ign
"7805",Address3688044303906256,Address,"22",,Boulevard Voltaire,"75111",entrance,ign
"7806",Address8288044303776646,Address,"3",,Boulevard Voltaire,"75111",entrance,ign
"7807",Address4788044303644988,Address,"143",,Boulevard Voltaire,"75111",entrance,ign
"7808",Address2188044302483642,Address,"120",,Boulevard Voltaire,"75111",entrance,ign
"7809",Address7888044301986478,Address,"7",,Rue de Belfort,"75111",entrance,ign
"7810",Address9088044300095624,Address,"3",,Rue de la Forge Royale,"75111",parcel,dgfip
"7811",Address5488044299615440,Address,"7",,Rue Darboy,"75111",entrance,ign
"7812",Address2588044297918714,Address,"65",,Rue Sedaine,"75111",parcel,dgfip
"7813",Address8188044296924509,Address,"34",,Rue Sedaine,"75111",parcel,dgfip
"7814",Address7988044295862652,Address,"13",,Rue de l'Asile Popincourt,"75111",parcel,dgfip
"7815",Address8688044294866495,Address,"11",,Rue de Candie,"75111",entrance,ign
"7816",Address9588044294713635,Address,"4",,Passage Bullourde,"75111",parcel,dgfip
"7817",Address7888044294159896,Address,"16",,Passage Alexandrine,"75111",parcel,dgfip
"7818",Address6788044293818802,Address,"32",,Impasse Saint-sébastien,"75111",entrance,ign
"7819",Address7688044293765967,Address,"8",,Impasse Saint-sébastien,"75111",entrance,ign
"7820",Address2488044293606324,Address,"10",,Impasse Saint-sébastien,"75111",entrance,ign
"7821",Address8488044291322401,Address,"13",,Rue Trousseau,"75111",parcel,dgfip
"7822",Address8488044290954850,Address,"96",,Rue de la Roquette,"75111",parcel,dgfip
"7823",Address7488044290769664,Address,"93",A,Rue de la Roquette,"75111",parcel,dgfip
"7824",Address4988044286082922,Address,"6",,Rue du Grand Prieuré,"75111",entrance,ign
"7825",Address4488044285149065,Address,"88",,Rue Amelot,"75111",parcel,dgfip
"7826",Address1188044284583135,Address,"148",,Rue Amelot,"75111",entrance,ign
"7827",Address7588044284333908,Address,"141",,Rue Amelot,"75111",entrance,ign
"7828",Address2188044284241672,Address,"14",,Rue Amelot,"75111",parcel,dgfip
"7829",Address7588044282045180,Address,"24",,Rue Saint-ambroise,"75111",parcel,dgfip
